customer_id,age,tenure_months,region,income,number_of_products,complaint_count,churned
52549139,48.0,70,England - South West,24900.0,2.0,0,No
83301155,49.0,35,England - North West,29100.0,2.0,0,No
68164499,60.0,100,England - West Midlands,13300.0,3.0,0,No
74037735,29.0,60,Wales,66000.0,5.0,0,No
50231316,52.0,61,England - Yorkshire and Humber,52000.0,2.0,0,No
18552474,19.0,3,England - South West,12500.0,1.0,0,No
40341933,40.0,38,England - North West,32700.0,2.0,0,No
10112258,33.0,27,England - South East,101300.0,1.0,1,No
51268580,49.0,40,England - South West,34300.0,1.0,0,No
31667305,32.0,36,England - South East,23600.0,1.0,0,Yes
13468687,37.0,38,England - London,50200.0,2.0,0,No
19530284,55.0,94,England - South East,75100.0,4.0,0,No
62460305,53.0,77,England - North West,35700.0,2.0,0,No
93874764,40.0,35,England - South East,67900.0,2.0,0,No
78630933,49.0,37,England - North East,38000.0,2.0,0,Yes
59948823,37.0,39,England - North West,44700.0,2.0,0,No
99507845,24.0,10,England - South East,45900.0,2.0,1,No
72951811,22.0,19,England - West Midlands,23800.0,3.0,0,No
35660714,68.0,54,England - South East,,2.0,0,No
32627321,29.0,7,England - South East,32400.0,1.0,1,No
93391560,18.0,22,Northern Ireland,25100.0,1.0,1,No
32882834,51.0,80,Northern Ireland,22900.0,2.0,1,No
27593284,62.0,82,england - london,,2.0,0,No
75029642,48.0,49,England - West Midlands,39200.0,2.0,1,No
95393068,29.0,11,south east,44700.0,2.0,0,Yes
34651333,33.0,50,England - West Midlands,28900.0,2.0,0,No
77970858,37.0,48,England - North East,20000.0,2.0,1,No
51791739,44.0,77,England - South West,19300.0,2.0,0,No
71430072,29.0,46,England - West Midlands,,2.0,0,No
25284719,65.0,55,England - London,39000.0,,0,No
27837553,47.0,59,Northern Ireland,60700.0,2.0,0,No
61627430,32.0,52,London,43600.0,2.0,0,No
87691176,65.0,65,England - North West,40200.0,1.0,0,No
96562900,43.0,30,Scotland,34900.0,2.0,0,No
64373328,58.0,98,England - South West,43500.0,3.0,0,No
37401016,45.0,33,England - London,500000.0,1.0,0,No
36208751,27.0,32,England - North East,36400.0,3.0,0,No
16870510,57.0,58,Wales,27700.0,3.0,0,No
39301947,54.0,84,England - North West,,2.0,0,No
69708944,63.0,52,England - North East,37000.0,4.0,0,No
90078448,35.0,49,England - South West,30000.0,1.0,0,No
17570053,44.0,6,Scotland,75700.0,2.0,1,No
68733066,31.0,42,England - Yorkshire and Humber,23800.0,2.0,1,No
97140181,36.0,33,England - London,45600.0,2.0,0,No
17437918,59.0,69,England - South East,58500.0,2.0,0,No
99211746,55.0,73,England - South East,59400.0,2.0,0,No
47129580,38.0,59,England - London,81800.0,2.0,0,No
13635839,68.0,131,England - London,19900.0,3.0,0,No
21790910,36.0,39,England - Yorkshire and Humber,29000.0,1.0,1,Yes
79200103,31.0,29,England - North West,46200.0,2.0,0,No
55901297,76.0,87,England - South East,38900.0,2.0,0,No
18103872,34.0,4,England - North West,36300.0,1.0,0,No
93304807,50.0,60,England - South West,20100.0,1.0,0,No
86747142,46.0,42,England - South East,29700.0,2.0,0,No
35608389,52.0,65,England - North West,37700.0,2.0,0,No
96336826,44.0,72,England - South East,79800.0,3.0,0,No
52088025,18.0,6,England - North East,54100.0,1.0,1,No
52988228,31.0,5,England - London,55300.0,1.0,1,No
57667605,35.0,29,England - Yorkshire and Humber,103800.0,2.0,0,N
24400709,25.0,20,England - London,85600.0,2.0,1,No
85776032,71.0,144,England - North West,14400.0,2.0,0,No
20426642,55.0,47,Northern Ireland,24600.0,1.0,0,No
57299104,40.0,39,Wales,58800.0,1.0,0,No
96685349,34.0,29,England - London,36200.0,2.0,0,No
14451192,30.0,43,England - West Midlands,33600.0,2.0,0,No
32000262,34.0,19,England - South East,19900.0,2.0,0,No
68582758,25.0,54,England - South East,23000.0,1.0,0,no
61286225,45.0,55,England - South West,104300.0,4.0,0,No
32217227,43.0,36,Wales,50800.0,2.0,0,No
82367526,34.0,37,England - London,67400.0,2.0,0,No
47352780,18.0,8,Wales,18100.0,1.0,1,No
42522650,26.0,24,England - North East,40300.0,2.0,0,No
57917615,47.0,41,England - North West,18100.0,3.0,0,No
77658801,36.0,28,Scotland,,2.0,0,No
84482697,40.0,74,England - South West,19500.0,3.0,0,No
67638539,40.0,7,Wales,49100.0,2.0,0,No
48070586,19.0,2,England - North West,27300.0,2.0,0,Yes
90308446,18.0,12,England - South East,42100.0,3.0,0,No
16553813,,23,England - West Midlands,36900.0,2.0,0,No
66371268,45.0,16,England - SW,31100.0,2.0,0,Yes
28719452,39.0,51,England - West Midlands,22300.0,1.0,1,No
28317579,29.0,12,England - South East,23100.0,1.0,0,No
96684572,34.0,46,England - Yorkshire and Humber,57000.0,4.0,0,No
75426108,24.0,20,England - North East,22400.0,1.0,1,No
26397304,,133,England - South East,47600.0,2.0,1,No
15771362,47.0,70,England - North West,21700.0,3.0,0,No
92507236,64.0,70,England - London,58400.0,2.0,0,No
37119606,43.0,43,England - South East,35100.0,1.0,1,No
42314279,45.0,33,England - West Midlands,66200.0,3.0,0,No
35141707,32.0,32,England - West Midlands,16000.0,1.0,0,No
14868543,47.0,26,England - North West,48100.0,2.0,1,Yes
97279689,30.0,20,England - South West,32100.0,1.0,1,No
86598061,59.0,35,Wales,37200.0,1.0,0,Yes
29288883,16.0,17,England - London,13700.0,1.0,1,Yes
84332703,41.0,31,London,49700.0,2.0,0,No
75450953,38.0,20,England - West Midlands,33300.0,3.0,1,No
18475491,38.0,0,,24300.0,2.0,0,No
73946085,60.0,84,north east,56100.0,3.0,2,N
63970781,39.0,68,England - North West,16900.0,2.0,0,No
86050362,41.0,28,England - London,23600.0,1.0,0,No
29682908,41.0,43,England - South East,41900.0,2.0,0,No
24062919,56.0,94,Scotland,20600.0,3.0,1,No
14276061,73.0,84,England - London,68200.0,2.0,0,No
18522071,64.0,84,England - Yorkshire and Humber,53700.0,5.0,1,No
70711348,40.0,55,England - North West,46200.0,3.0,0,No
48256496,58.0,6,England - London,65500.0,2.0,0,No
79316137,18.0,4,England - London,28000.0,1.0,1,No
89250661,40.0,46,England - South West,33300.0,2.0,1,No
93059104,62.0,31,England - London,32300.0,1.0,0,No
70148222,43.0,39,England - London,65900.0,3.0,0,No
92688828,23.0,43,England - West Midlands,23400.0,1.0,2,No
85057929,32.0,53,England - London,36400.0,2.0,0,No
57990738,30.0,84,England - Yorkshire and Humber,45300.0,3.0,0,No
60163898,55.0,92,England - North East,54600.0,2.0,0,No
99232579,40.0,10,Scotland,19700.0,1.0,1,Yes
24197597,66.0,89,England - South West,64100.0,2.0,0,No
25929904,,66,England - London,64600.0,3.0,0,No
49267316,66.0,82,England - South East,43500.0,4.0,1,No
33666982,32.0,51,England - South West,29800.0,4.0,0,Yes
96127256,28.0,93,Scotland,37000.0,3.0,1,Yes
76148514,36.0,43,Wales,55500.0,3.0,0,No
62807361,35.0,39,England - South East,35000.0,2.0,0,No
80397468,35.0,21,Wales,21400.0,1.0,0,No
25964266,58.0,84,England - South East,57500.0,3.0,0,No
64305828,66.0,29,England - South West,66300.0,3.0,1,No
88746551,43.0,38,Northern Ireland,23900.0,2.0,1,No
44656362,42.0,47,England - London,74800.0,2.0,0,No
67356631,69.0,38,England - London,42900.0,1.0,0,No
53382637,44.0,20,England - South West,24900.0,1.0,0,No
40351383,39.0,28,England - London,46800.0,2.0,0,No
65291512,18.0,33,England - Yorkshire and Humber,21500.0,1.0,0,No
50888573,35.0,49,England - South East,23500.0,3.0,0,No
92206388,18.0,58,Northern Ireland,23500.0,1.0,0,No
82075456,42.0,18,Wales,,2.0,1,No
34996952,40.0,23,Wales,43900.0,1.0,0,No
54891606,,33,Wales,39400.0,1.0,1,Yes
84391572,50.0,48,Northern Ireland,38500.0,2.0,0,No
65254693,45.0,0,England - Yorkshire and Humber,43500.0,1.0,0,Yes
77408489,29.0,23,England - North West,44600.0,1.0,2,No
57229061,42.0,73,England - North West,17900.0,1.0,0,No
79307583,35.0,27, England - South West ,40600.0,2.0,0,No
31335250,47.0,59,Northern Ireland,23700.0,1.0,0,No
22478499,34.0,52,England - London,34600.0,2.0,0,No
44619561,55.0,83,England - North West,42300.0,2.0,0,No
76371085,54.0,59,England - North West,14300.0,1.0,1,No
43821813,49.0,51,Northern Ireland,31800.0,2.0,1,No
19469879,18.0,17,England - North West,33000.0,2.0,0,No
82183325,72.0,90,Scotland," 36,300 ",3.0,0,No
58051210,20.0,0,England - Yorkshire and Humber,27900.0,1.0,1,No
80818916,53.0,49,England - North West,22700.0,1.0,0,No
56180180,33.0,35,Wales,24000.0,2.0,0,No
89029090,28.0,58,England - London,64300.0,4.0,0,No
96449407,37.0,50,England - London,56400.0,4.0,0,No
98684348,32.0,62,England - South East," 55,000 ",2.0,0,No
76006988,41.0,10,Scotland,21500.0,1.0,1,No
96472251,39.0,20,England - North West,34000.0,1.0,1,No
63458493,55.0,53,Wales,21700.0,1.0,0,No
54946521,42.0,48,England - North West,25200.0,2.0,0,No
31552938,36.0,10,England - North East,35500.0,2.0,0,No
77573188,35.0,32,England - South West,25100.0,2.0,0,No
95434655,23.0,7,Wales,24200.0,2.0,0,No
12999922,54.0,63,England - North West,15600.0,1.0,0,No
51752497,28.0,18,England - South East,38800.0,1.0,0,No
20972435,38.0,41,Scotland,71600.0,2.0,0,Yes
99335084,56.0,41,England - London,42900.0,3.0,0,No
43700873,37.0,2,England - Yorkshire and Humber,49800.0,1.0,0,No
87784337,33.0,11,England - London,58600.0,1.0,1,No
52854612,35.0,27,England - North West,64600.0,1.0,1,No
28190127,34.0,36,England - NW,20100.0,2.0,2,Yes
81409728,39.0,19,Wales,107300.0,2.0,1,Yes
98857077,51.0,66,west midlands,58800.0,4.0,0,No
60917190,51.0,28, England - South West ,61400.0,3.0,0,No
13225719,42.0,51,England - West Midlands,23700.0,2.0,0,No
50725286,70.0,50,England - London,41500.0,2.0,0,No
94695585,49.0,42,England - South East,35400.0,1.0,0,No
25851997,31.0,0,England - South West,29200.0,1.0,1,No
68808181,60.0,54,England - Yorkshire and Humber,29000.0,3.0,1,NO
28982026,31.0,15,England - South West,37300.0,2.0,0,No
32480786,43.0,6,England - North East,45100.0,1.0,1,No
98606574,25.0,37,England - West Midlands,30000.0,2.0,1,Yes
82083422,52.0,50,England - South East," 33,800 ",2.0,1,Yes
72016644,53.0,2,Wales,54500.0,1.0,0,No
57478278,36.0,39,England - North West,31900.0,1.0,1,No
72134950,47.0,51,England - London,25600.0,4.0,0,No
52237589,22.0,0,England - South East,30800.0,1.0,1,No
32164609,75.0,74,England - North West,27100.0,2.0,2,No
89342960,45.0,14,England - South West,39100.0,1.0,0,No
70743776,37.0,45,England - South East,,2.0,0,No
47253089,47.0,0,England - West Midlands,40800.0,1.0,0,No
72970284,48.0,39,England - South East,37500.0,2.0,0,No
69662765,41.0,71,England - North East,67400.0,2.0,0,No
16140156,22.0,21,England - London,45300.0,2.0,0,No
93098431,57.0,87,England - North West,25400.0,2.0,0,No
34346990,48.0,31,Wales,22800.0,1.0,0,No
95419003,22.0,37,England - North East,12000.0,1.0,1,No
80133073,45.0,17,England - North West,38600.0,2.0,0,No
45515399,34.0,50,England - Yorkshire and Humber,19600.0,2.0,0,No
84332069,38.0,29,England - South West,,4.0,0,No
36671495,28.0,64,England - North West,31500.0,2.0,0,No
55517583,32.0,50,Scotland,59700.0,3.0,0,No
47291416,25.0,18,Scotland,34500.0,2.0,0,No
76300559,34.0,8,England - North West,24500.0,1.0,1,Yes
30420724,64.0,59,England - North West,22200.0,3.0,1,No
59602303,50.0,73,Scotland,26700.0,2.0,0,No
57674322,60.0,40,England - Yorkshire and Humber,32800.0,3.0,0,No
96384893,55.0,24,England - South West,25400.0,1.0,1,No
10207782,44.0,74,England - Yorkshire and Humber,21500.0,1.0,2,No
93245559,33.0,14,England - Yorkshire and Humber,36600.0,3.0,0,No
58139636,54.0,43,England - North West,80500.0,3.0,0,No
19343118,55.0,34,Scotland,48600.0,2.0,0,no
78790302,56.0,87,England - London,91200.0,3.0,0,No
38487822,49.0,86,England - NW,31600.0,3.0,0,No
81530980,25.0,0,England - South West,22900.0,1.0,2,No
38458001,56.0,90,England - London,44100.0,3.0,0,No
25732472,40.0,54,Wales,23700.0,2.0,0,No
34356138,64.0,29,England - West Midlands,41800.0,1.0,1,No
42468937,25.0,18,England - South East,44300.0,2.0,0,No
26929287,43.0,25,Northern Ireland,14700.0,1.0,1,No
34734465,69.0,64,Wales,30300.0,2.0,0,No
35399002,18.0,20,England - South East,53100.0,1.0,0,No
21450174,46.0,33,England - West Midlands,84200.0,3.0,0,No
81498712,42.0,69,England - London,33900.0,2.0,0,No
80453084,45.0,44,England - Yorkshire and Humber,26000.0,1.0,0,No
40836415,40.0,63,Scotland,21900.0,2.0,0,No
14985339,42.0,13,England - London,69100.0,2.0,1,Yes
40206097,44.0,26,England - North West," 32,400 ",2.0,0,No
20770056,25.0,6,England - South East,53000.0,1.0,1,No
94418771,53.0,63,England - South East,25300.0,2.0,0,No
43047116,50.0,34,England - London,39600.0,1.0,1,No
83992794,34.0,18,England - South East,38000.0,2.0,1,No
28794831,45.0,52,England - South West,39900.0,4.0,0,No
30489114,78.0,101,england - london," 32,700 ",3.0,0,No
56316956,49.0,58,England - South East,15500.0,2.0,0,No
78263140,47.0,25,England - North East,39200.0,2.0,1, No 
22934189,32.0,40,England - South East,63800.0,2.0,1,No
79962857,46.0,68,England - South East,25000.0,1.0,0,No
23707354,30.0,0,England - London,,1.0,0,No
85293589,59.0,98,England - North West,92600.0,4.0,0,No
58530042,36.0,29,England - South West,24500.0,2.0,1,No
24066119,48.0,47,England - West Midlands,40100.0,1.0,0,No
77521931,18.0,19,England - Yorkshire and Humber,14100.0,1.0,2,Yes
75078482,59.0,51,England - London,41300.0,2.0,0,No
41646380,,27,England - West Midlands,59600.0,3.0,0,No
90436237,64.0,89,England - London,78500.0,3.0,0,No
76637284,29.0,63,England - North East,27300.0,2.0,0,No
81143853,48.0,38,England - West Midlands,40100.0,1.0,0,No
34197164,23.0,18,England - West Midlands,17000.0,1.0,0,No
31966658,59.0,84,England - North East,29600.0,3.0,0,No
19471679,54.0,87, Wales ,36400.0,2.0,0,No
13662677,58.0,69,England - West Midlands,25000.0,2.0,0,No
90328506,49.0,54,England - London,120100.0,4.0,0,No
42992176,29.0,37,Scotland,36400.0,12.0,0,No
72021485,34.0,31,England - North West,27300.0,2.0,0,No
73810089,50.0,25,England - London,80500.0,2.0,0,No
31239297,26.0,27,England - North West,24200.0,1.0,0,No
78084389,36.0,50,England - North West,27800.0,1.0,1,No
93698509,45.0,57,England - Yorkshire and Humber,31100.0,3.0,0,No
91024834,18.0,11,England - South West,18900.0,2.0,0,No
11903226,53.0,87,England - South West,56600.0,3.0,0,No
93011610,25.0,40,Wales,37400.0,3.0,0,No
98615058,47.0,40,England - South West,26700.0,2.0,0,No
15532711,43.0,64,England - South East,44800.0,2.0,0,No
12082532,18.0,30,England - West Midlands,16300.0,1.0,1,No
13327226,32.0,15,Scotland,18600.0,3.0,0,No
98555744,31.0,35,Scotland,34000.0,1.0,0,no
82059151,40.0,25,England - West Midlands,20000.0,,1,No
46765593,27.0,0,England - North West,96500.0,1.0,1,Yes
86138150,57.0,52,England - South East,32300.0,3.0,0,No
32545052,71.0,31,Scotland,23400.0,1.0,0,No
13613450,18.0,16,England - South East,29500.0,1.0,0,No
10139198,41.0,13,England - London,38700.0,2.0,0,No
68428337,18.0,0,England - North West,26900.0,2.0,1,NO
56119834,23.0,32,Scotland,27000.0,4.0,1,No
66846662,27.0,31,England - West Midlands," 21,400 ",3.0,0,No
53323701,60.0,67,England - North West,33500.0,2.0,0,No
53413537,63.0,120,England - North East,33200.0,2.0,0,No
19254335,40.0,57,England - South West,38200.0,4.0,0,No
89786908,43.0,42,England - North West,30200.0,2.0,0,No
90823480,48.0,32,Northern Ireland,41100.0,2.0,1,No
59857602,28.0,0,England - South East,56700.0,1.0,2,No
87269524,42.0,21,England - North West,39100.0,2.0,0,No
99144069,25.0,19,England - South East,47700.0,3.0,0,No
82391762,50.0,71,England - Yorkshire and Humber,26400.0,2.0,0,No
79084894,18.0,9,England - North West,51200.0,1.0,2,No
37676980,40.0,43,England - London,99700.0,4.0,0,No
30945884,38.0,0,England - West Midlands,42200.0,1.0,0,Yes
94940217,52.0,65,england - london,93500.0,3.0,0,No
80442472,72.0,123,Scotland,41900.0,3.0,0,No
35948115,55.0,16,England - South West,38100.0,1.0,0,No
29405678,30.0,24,England - North West,41000.0,1.0,0,No
29092563,46.0,40,england - london,54800.0,3.0,0,No
50539121,59.0,40,England - West Midlands,17200.0,1.0,3,No
17652085,63.0,53,England - South East,23500.0,3.0,0,Yes
17888071,56.0,90,England - West Midlands,29700.0,2.0,2,No
49409500,,71,England - Yorkshire and Humber,43100.0,2.0,0,Yes
41202417,47.0,52,Scotland,81000.0,4.0,0,No
35298559,71.0,133,England - Yorkshire and Humber,34600.0,4.0,0,No
24656954,34.0,49,England - North East,54600.0,3.0,0,No
67825833,44.0,20,England - London,26900.0,1.0,1,No
17001264,18.0,38,England - North West,30400.0,1.0,0,No
49696517,29.0,27,England - North West,51700.0,2.0,0,No
55151079,57.0,95,Wales,21000.0,3.0,0,No
66100696,39.0,13,England - North West,52700.0,1.0,1,No
19598664,26.0,52,England - Yorkshire and Humber,57300.0,3.0,0,No
53332671,20.0,6,England - South West,,1.0,1,No
60129120,55.0,42,England - North West,21600.0,2.0,0,No
69167577,37.0,33,England - North East,33600.0,2.0,0,No
90849154,34.0,30,England - South West,42900.0,3.0,0,No
22153194,22.0,6,England - London,58200.0,1.0,0,No
92066025,18.0,38,England - London,24500.0,1.0,1,No
21483170,61.0,56,England - West Midlands,41200.0,2.0,0,No
73704384,27.0,33,England - Yorkshire and Humber,,1.0,0,No
62175755,41.0,3,England - London,97200.0,2.0,0,No
18571406,33.0,34,England - North East,42300.0,3.0,0,Yes
23413621,44.0,60,England - North West,-25000.0,1.0,1,No
96633717,18.0,0,England - Yorkshire and Humber,25100.0,1.0,0,No
36181249,,58,England - West Midlands,14400.0,1.0,2,No
37104075,41.0,71,England - South West,16800.0,2.0,1,No
73561195,45.0,38,Wales,79400.0,2.0,1,Yes
23124902,49.0,42,England - London,46500.0,1.0,0,No
92272411,34.0,52,wales,42600.0,2.0,0,No
16230141,44.0,33,England - West Midlands,36500.0,2.0,0,No
94210238,24.0,11,Scotland,24800.0,2.0,0,No
24885878,54.0,98,England - North West,18400.0,1.0,0,No
10138141,28.0,3,England - North West,28400.0,1.0,0,No
78558250,53.0,56,England - South East,51700.0,1.0,0,Yes
79486388,44.0,29,England - Yorkshire and Humber,13300.0,2.0,0,No
30402871,26.0,29,England - South East,20200.0,2.0,0,Yes
94143216,31.0,0,England - West Midlands,28000.0,1.0,1,No
64903672,70.0,121,England - South West,88300.0,3.0,0,No
42382519,71.0,111,south east,43300.0,1.0,0,No
46824799,30.0,0,England - London,25700.0,1.0,1,No
60506193,45.0,74,England - South East,71400.0,1.0,1,No
92806647,77.0,103,England - London,43300.0,4.0,0,No
82826652,69.0,70,Northern Ireland,12100.0,1.0,4,No
20043636,38.0,9,England - North West,21100.0,2.0,0,No
63960838,26.0,31,Wales,49400.0,2.0,2,No
74769736,56.0,92, England - South East ,29700.0,2.0,0,Yes
47498798,31.0,45,England - Yorkshire and Humber,46500.0,3.0,0,No
78447627,29.0,16,England - North East,30800.0,2.0,0,No
32553257,54.0,72,WALES,40000.0,3.0,0,No
59230996,34.0,54,England - Yorkshire and Humber,49800.0,3.0,0,Yes
25328653,21.0,0,England - London,43500.0,1.0,1,No
28250894,59.0,39,England - West Midlands,64400.0,2.0,0,No
79562854,46.0,86,England - South East,63000.0,2.0,0,No
66338610,41.0,38,Wales,33100.0,3.0,0,No
76214043,53.0,29,England - Yorkshire and Humber,25300.0,1.0,0,No
92067547,40.0,23,England - South East,46100.0,2.0,0,No
60868493,24.0,17,Scotland,,1.0,2,No
88573640,47.0,50,Scotland,30600.0,2.0,2,No
30955797,53.0,60,England - South West,17500.0,2.0,0,Yes
57774877,55.0,46,England - North West,29100.0,2.0,0,No
27657244,32.0,17,England - Yorkshire and Humber,37200.0,1.0,2,No
13975648,43.0,58,England - South East,44200.0,3.0,0,No
55355378,52.0,88,London,57800.0,3.0,1,No
39021634,59.0,94,England - North West,36900.0,4.0,0,No
40838231,44.0,46,England - South East,55300.0,2.0,1,No
39236182,53.0,58,England - South West,62800.0,3.0,0,No
54620321,37.0,52,England - London,20600.0,1.0,0,No
19964961,42.0,66,England - North West,,1.0,0,No
90098709,,108, England - London ,73300.0,4.0,0,Yes
97886559,47.0,28,England - North West,89000.0,4.0,0,No
93392711,40.0,57,Scotland,,3.0,0,No
39136274,64.0,57,England - London,61100.0,3.0,0,No
35491202,40.0,13,north west,68700.0,4.0,1,No
80869587,33.0,21,England - South East,20400.0,1.0,0,No
10276997,62.0,78,England - South East,64400.0,1.0,1,No
44495499,35.0,20,England - Yorkshire and Humber,28700.0,1.0,0,No
67106310,32.0,37,yorkshire,25000.0,1.0,1,No
25352558,,28,England - West Midlands,57200.0,1.0,1,No
87669626,49.0,67,England - North West,79900.0,3.0,0,No
84509327,18.0,36,England - South East,21000.0,1.0,0,Yes
20662570,41.0,38,Wales,36900.0,3.0,0,No
